id,imdb_id,popularity,title,cast,genres,tags
2620,tt0090660,0.203663,Armed and Dangerous,"['john candy', 'eugene levy', 'robert loggia', 'meg ryan', 'kenneth mcmillan']","['action', 'comedy', 'crime']","['action', 'comedy', 'crime', 'corruption', 'ex-cop', 'private detective', 'criminal defence lawyer', 'john candy', 'eugene levy', 'robert loggia', 'meg ryan', 'kenneth mcmillan']"
24103,tt0091178,0.201891,Haunted Honeymoon,"['gene wilder', 'gilda radner', 'dom deluise', 'jonathan pryce', 'eve ferret']","['comedy', 'horror', 'music']","['comedy', 'horror', 'music', 'radio program', 'gene wilder', 'gilda radner', 'dom deluise', 'jonathan pryce', 'eve ferret']"
1890,tt0090830,0.200781,Children of a Lesser God,"['marlee matlin', 'william hurt', 'philip bosco', 'john limnidis', 'piper laurie']","['drama', 'romance']","['drama', 'romance', 'deaf-mute', 'listening', 'man-woman relation', 'deaf', 'woman director', 'marlee matlin', 'william hurt', 'philip bosco', 'john limnidis', 'piper laurie']"
60800,tt0179955,0.19577,MacskafogÃ³,"['miklã³s benedek', 'lã¡szlã³ sinkã³', 'gyula bodrogi', 'ilona bã©res']","['animation', 'family']","['animation', 'family', 'cat', 'talking animal', 'cartoon cat', 'adult animation', 'miklã³s benedek', 'lã¡szlã³ sinkã³', 'gyula bodrogi', 'ilona bã©res']"
13346,tt0091445,0.215644,Lucas,"['corey haim', 'kerri green', 'charlie sheen', 'winona ryder', 'courtney thorne-smith']","['comedy', 'drama', 'romance']","['comedy', 'drama', 'romance', 'high school', 'american football team', 'cheerleading', 'corey haim', 'kerri green', 'charlie sheen', 'winona ryder', 'courtney thorne-smith']"
29355,tt0092214,0.181563,Wildcats,"['goldie hawn', 'swoosie kurtz', 'woody harrelson', 'wesley snipes', 'robyn lively']","['comedy', 'drama']","['comedy', 'drama', 'american football', 'sport', 'coach', 'the big game', 'goldie hawn', 'swoosie kurtz', 'woody harrelson', 'wesley snipes', 'robyn lively']"
26555,tt0090856,0.167621,Club Paradise,"['robin williams', ""peter o'toole"", 'rick moranis', 'jimmy cliff', 'twiggy']","['comedy', 'drama', 'romance']","['comedy', 'drama', 'romance', 'tropical island', 'robin williams', ""peter o'toole"", 'rick moranis', 'jimmy cliff', 'twiggy']"
17465,tt0092272,0.155043,Youngblood,"['rob lowe', 'cynthia gibb', 'patrick swayze', 'ed lauter', 'jim youngs']","['drama', 'romance']","['drama', 'romance', 'frustration', 'sport', 'hockey', 'coach', 'beating', 'rob lowe', 'cynthia gibb', 'patrick swayze', 'ed lauter', 'jim youngs']"
27995,tt0091939,0.139942,She's Gotta Have It,"['tracy camilla johns', 'tommy redmond hicks', 'john canada terrell', 'spike lee', 'raye dowell']","['comedy', 'romance']","['comedy', 'romance', 'lesbian', 'black independent film', 'tracy camilla johns', 'tommy redmond hicks', 'john canada terrell', 'spike lee', 'raye dowell']"
19492,tt0090793,0.13993,Captain EO,"['michael jackson', 'anjelica huston', 'dick shawn', 'tony cox', 'debbie lee carrington']",['science fiction'],"['science fiction', 'musical', 'michael jackson', 'anjelica huston', 'dick shawn', 'tony cox', 'debbie lee carrington']"
10857,tt0090315,0.090923,When the Wind Blows,"['peggy ashcroft', 'john mills', 'robin houston', 'david dundas']","['animation', 'comedy', 'drama', 'war']","['animation', 'comedy', 'drama', 'war', 'england', 'rain', 'firemen', 'dying and death', 'disaster', 'peggy ashcroft', 'john mills', 'robin houston', 'david dundas']"
13766,tt0091993,0.094098,SpaceCamp,"['kate capshaw', 'lea thompson', 'kelly preston', 'larry b. scott', 'joaquin phoenix']","['family', 'adventure']","['family', 'adventure', 'space', 'astronaut', 'space shuttle', 'trapped in space', 'space camp', 'kate capshaw', 'lea thompson', 'kelly preston', 'larry b. scott', 'joaquin phoenix']"
47340,tt0090915,0.058402,Dead End Drive-In,"['ned manning', 'natalie mccurry', 'peter whitford', 'wilbur wilde', 'dave gibson']","['action', 'drama', 'horror', 'science fiction', 'thriller']","['action', 'drama', 'horror', 'science fiction', 'thriller', 'female nudity', 'electric fence', 'nudity', 'australian', 'australia', 'ned manning', 'natalie mccurry', 'peter whitford', 'wilbur wilde', 'dave gibson']"
42017,tt0090585,0.087852,Absolute Beginners,"[""eddie o'connell"", 'patsy kensit', 'david bowie', 'james fox', 'ray davies']","['fantasy', 'drama', 'music', 'romance']","['fantasy', 'drama', 'music', 'romance', 'london', ""eddie o'connell"", 'patsy kensit', 'david bowie', 'james fox', 'ray davies']"
33516,tt0091142,0.080517,Gothic,"['gabriel byrne', 'julian sands', 'natasha richardson', 'myriam cyr', 'timothy spall']","['drama', 'fantasy', 'horror']","['drama', 'fantasy', 'horror', 'opium', 'literature', 'frankenstein', 'mystery', 'drug', 'gabriel byrne', 'julian sands', 'natasha richardson', 'myriam cyr', 'timothy spall']"
34223,tt0092147,0.076196,Vamp,"['chris makepeace', 'sandy baron', 'robert rusler', 'dedee pfeiffer', 'gedde watanabe']","['comedy', 'horror']","['comedy', 'horror', 'female nudity', 'nudity', 'vampire', 'strip club', 'chase', 'chris makepeace', 'sandy baron', 'robert rusler', 'dedee pfeiffer', 'gedde watanabe']"
11454,tt0091474,0.068835,Manhunter,"['william petersen', 'kim greist', 'dennis farina', 'brian cox', 'joan allen']","['crime', 'horror', 'thriller']","['crime', 'horror', 'thriller', 'loss of family', 'covered investigation', 'eye', 'full moon', 'investigation', 'william petersen', 'kim greist', 'dennis farina', 'brian cox', 'joan allen']"
24194,tt0092074,0.066529,TerrorVision,"['diane franklin', 'gerrit graham', 'mary woronov', 'chad allen', 'jon gries']","['horror', 'science fiction', 'thriller']","['horror', 'science fiction', 'thriller', 'mutant', 'slime', 'satellite', 'alien', 'diane franklin', 'gerrit graham', 'mary woronov', 'chad allen', 'jon gries']"
11886,tt0070608,2.272486,Robin Hood,"['brian bedford', 'phil harris', 'peter ustinov', 'pat buttram', 'ken curtis']","['animation', 'family']","['animation', 'family', 'hero', 'fox', 'robin hood', 'right and justice', 'outlaw', 'brian bedford', 'phil harris', 'peter ustinov', 'pat buttram', 'ken curtis']"
9552,tt0070047,2.010733,The Exorcist,"['linda blair', 'max von sydow', 'ellen burstyn', 'jason miller', 'lee j. cobb']","['drama', 'horror', 'thriller']","['drama', 'horror', 'thriller', 'exorcism', 'holy water', 'religion and supernatural', 'vomit', 'christian', 'linda blair', 'max von sydow', 'ellen burstyn', 'jason miller', 'lee j. cobb']"
253,tt0070328,1.549139,Live and Let Die,"['roger moore', 'yaphet kotto', 'jane seymour', 'clifton james', 'julius harris']","['adventure', 'action', 'thriller']","['adventure', 'action', 'thriller', 'london', 'new york', 'bomb', 'england', 'spy', 'roger moore', 'yaphet kotto', 'jane seymour', 'clifton james', 'julius harris']"
203,tt0070379,1.087374,Mean Streets,"['harvey keitel', 'robert de niro', 'david proval', 'amy robinson', 'richard romanus']","['drama', 'crime']","['drama', 'crime', 'epilepsy', 'protection money', 'secret love', 'money', 'redemption', 'harvey keitel', 'robert de niro', 'david proval', 'amy robinson', 'richard romanus']"
9461,tt0070034,0.993066,Enter the Dragon,"['bruce lee', 'jim kelly', 'john saxon', 'ahna capri', 'sek kin']","['crime', 'thriller', 'action']","['crime', 'thriller', 'action', 'martial arts', 'kung fu', 'bruce lee', 'jim kelly', 'john saxon', 'ahna capri', 'sek kin']"
2362,tt0070909,0.971417,Westworld,"['yul brynner', 'richard benjamin', 'james brolin', 'norman bartold', 'alan oppenheimer']","['action', 'adventure', 'drama', 'horror', 'science fiction']","['action', 'adventure', 'drama', 'horror', 'science fiction', 'man vs machine', 'android', 'brothel', 'saloon', 'computer virus', 'yul brynner', 'richard benjamin', 'james brolin', 'norman bartold', 'alan oppenheimer']"
1705,tt0069768,0.876503,Battle for the Planet of the Apes,"['roddy mcdowall', 'lew ayres', 'bobby porter', 'richard eastham', 'claude akins']","['action', 'science fiction']","['action', 'science fiction', 'post-apocalyptic', 'dystopia', 'ape', 'roddy mcdowall', 'lew ayres', 'bobby porter', 'richard eastham', 'claude akins']"
931,tt0069995,0.874266,Don't Look Now,"['julie christie', 'donald sutherland', 'hilary mason', 'clelia matania', 'massimo serato']","['thriller', 'drama', 'horror']","['thriller', 'drama', 'horror', 'venice', 'italy', 'female nudity', 'sister sister relationship', 'gondola', 'julie christie', 'donald sutherland', 'hilary mason', 'clelia matania', 'massimo serato']"
9277,tt0070735,0.863156,The Sting,"['paul newman', 'robert redford', 'robert shaw', 'charles durning', 'ray walston']","['comedy', 'crime', 'drama']","['comedy', 'crime', 'drama', 'chicago', 'bet', 'horse race', 'repayment', 'con man', 'paul newman', 'robert redford', 'robert shaw', 'charles durning', 'ray walston']"
10648,tt0070355,0.82316,Magnum Force,"['clint eastwood', 'hal holbrook', 'mitchell ryan', 'david soul', 'tim matheson']","['action', 'crime', 'thriller']","['action', 'crime', 'thriller', 'arbitrary law', 'covered investigation', 'uniform', 'investigation', 'inspector', 'clint eastwood', 'hal holbrook', 'mitchell ryan', 'david soul', 'tim matheson']"
11901,tt0068699,0.79974,High Plains Drifter,"['clint eastwood', 'verna bloom', 'marianna hill', 'mitchell ryan', 'jack ging']",['western'],"['western', 'gunslinger', 'desperation', 'outlaw', 'clint eastwood', 'verna bloom', 'marianna hill', 'mitchell ryan', 'jack ging']"
4909,tt0069947,0.718864,The Day of the Jackal,"['edward fox', 'michael lonsdale', 'olga georges-picot', 'delphine seyrig', 'eric porter']","['action', 'thriller']","['action', 'thriller', 'paris', 'france', 'assassination', 'assassin', 'traitor', 'edward fox', 'michael lonsdale', 'olga georges-picot', 'delphine seyrig', 'eric porter']"
40374,tt0069822,0.700695,Breezy,"['william holden', 'kay lenz', 'roger c. carmel', 'marj dusay', 'joan hotchkis']","['drama', 'romance']","['drama', 'romance', 'female nudity', 'hippie', 'sex', 'beach', '1970s', 'william holden', 'kay lenz', 'roger c. carmel', 'marj dusay', 'joan hotchkis']"
838,tt0069704,0.684079,American Graffiti,"['richard dreyfuss', 'ron howard', 'paul le mat', 'charles martin smith', 'cindy williams']","['comedy', 'drama']","['comedy', 'drama', 'farewell', 'rock and roll', 'robbery', 'love at first sight', 'car race', 'richard dreyfuss', 'ron howard', 'paul le mat', 'charles martin smith', 'cindy williams']"
12101,tt0070723,0.621476,Soylent Green,"['charlton heston', 'edward g. robinson', 'leigh taylor-young', 'chuck connors', 'joseph cotten']","['mystery', 'science fiction', 'thriller']","['mystery', 'science fiction', 'thriller', 'paranoia', 'dystopia', 'overpopulation', 'near future', 'charlton heston', 'edward g. robinson', 'leigh taylor-young', 'chuck connors', 'joseph cotten']"
5924,tt0070511,0.600434,Papillon,"['steve mcqueen', 'dustin hoffman', 'victor jory', 'don gordon', 'anthony zerbe']","['crime', 'drama']","['crime', 'drama', 'prison', 'escape from prison', ""devil's island"", 'steve mcqueen', 'dustin hoffman', 'victor jory', 'don gordon', 'anthony zerbe']"
11561,tt0070707,0.5684,Sleeper,"['woody allen', 'diane keaton', 'john beck', 'mary gregory', 'brian avery']","['science fiction', 'comedy', 'romance']","['science fiction', 'comedy', 'romance', 'sex', 'revolution', 'future', 'dystopia', 'government', 'woody allen', 'diane keaton', 'john beck', 'mary gregory', 'brian avery']"
12545,tt0070239,0.549206,Jesus Christ Superstar,"['ted neeley', 'carl anderson', 'yvonne elliman', 'barry dennen', 'bob bingham']","['drama', 'history', 'music']","['drama', 'history', 'music', 'israel', 'dance', 'jesus christ', 'crucifixion', 'musical', 'ted neeley', 'carl anderson', 'yvonne elliman', 'barry dennen', 'bob bingham']"
9040,tt0070666,0.50142,Serpico,"['al pacino', 'john randolph jones', 'jack kehoe', 'biff mcguire', 'barbara eda-young']","['crime', 'drama', 'history']","['crime', 'drama', 'history', 'corruption', 'hippie', 'money', 'al pacino', 'john randolph jones', 'jack kehoe', 'biff mcguire', 'barbara eda-young']"
27331,tt0069865,0.420768,Charley Varrick,"['walter matthau', 'joe don baker', 'felicia farr', 'andrew robinson', 'sheree north']","['action', 'crime', 'drama', 'thriller']","['action', 'crime', 'drama', 'thriller', 'small town', 'pilot', 'bank heist', 'walter matthau', 'joe don baker', 'felicia farr', 'andrew robinson', 'sheree north']"
11293,tt0070510,0.419331,Paper Moon,"[""ryan o'neal"", ""tatum o'neal"", 'madeline kahn', 'john hillerman', 'p.j. johnson']","['comedy', 'crime', 'drama']","['comedy', 'crime', 'drama', 'bible', 'con man', 'carnival', 'funeral', 'great depression', ""ryan o'neal"", ""tatum o'neal"", 'madeline kahn', 'john hillerman', 'p.j. johnson']"
2926,tt0072281,0.412189,The Three Musketeers,"['michael york', 'oliver reed', 'richard chamberlain', 'frank finlay', 'faye dunaway']","['action', 'adventure', 'comedy', 'drama']","['action', 'adventure', 'comedy', 'drama', 'france', 'fight', 'louis xiii.', 'extramarital affair', 'michael york', 'oliver reed', 'richard chamberlain', 'frank finlay', 'faye dunaway']"
1847,tt0070334,0.392936,The Long Goodbye,"['elliott gould', 'nina van pallandt', 'sterling hayden', 'mark rydell', 'david arkin']","['thriller', 'crime', 'drama', 'mystery']","['thriller', 'crime', 'drama', 'mystery', 'detective', 'mission of murder', 'police operation', 'victim of murder', 'united statesâ€“mexico barrier', 'elliott gould', 'nina van pallandt', 'sterling hayden', 'mark rydell', 'david arkin']"
11577,tt0070518,0.384763,Pat Garrett & Billy the Kid,"['james coburn', 'kris kristofferson', 'richard jaeckel', 'katy jurado', 'chill wills']",['western'],"['western', 'sheriff', 'aging', 'billy the kid', 'lawlessness', 'old friends', 'james coburn', 'kris kristofferson', 'richard jaeckel', 'katy jurado', 'chill wills']"
17897,tt0071569,0.38388,The Golden Voyage of Sinbad,"['john phillip law', 'caroline munro', 'tom baker', 'douglas wilmer', 'martin shaw']","['action', 'adventure', 'drama', 'family', 'fantasy']","['action', 'adventure', 'drama', 'family', 'fantasy', 'tattoo', 'sinbad', 'john phillip law', 'caroline munro', 'tom baker', 'douglas wilmer', 'martin shaw']"
16180,tt0070294,0.378597,The Legend of Hell House,"['pamela franklin', 'roddy mcdowall', 'clive revill', 'gayle hunnicutt', 'roland culver']","['horror', 'mystery']","['horror', 'mystery', 'isolation', 'medium', 'afterlife', 'physicist', 'haunting', 'pamela franklin', 'roddy mcdowall', 'clive revill', 'gayle hunnicutt', 'roland culver']"
14886,tt0070290,0.240731,The Last Detail,"['jack nicholson', 'otis young', 'randy quaid', 'clifton james', 'carol kane']","['comedy', 'drama']","['comedy', 'drama', 'taxi', 'sailor', 'road movie', 'jack nicholson', 'otis young', 'randy quaid', 'clifton james', 'carol kane']"
15171,tt0070016,0.359048,Charlotte's Web,"['debbie reynolds', 'henry gibson', 'danny bonaduce', 'agnes moorehead', 'bob holt']","['animation', 'drama', 'family']","['animation', 'drama', 'family', 'spider', 'musical', 'talking animal', 'drying self with towel', 'animal human communication', 'debbie reynolds', 'henry gibson', 'danny bonaduce', 'agnes moorehead', 'bob holt']"
30708,tt0069834,0.355622,Cahill U.S. Marshal,"['john wayne', 'george kennedy', 'gary grimes', 'neville brand', ""clay o'brien""]","['drama', 'western']","['drama', 'western', 'u.s. marshal', 'cowboy and outlaw', 'john wayne', 'george kennedy', 'gary grimes', 'neville brand', ""clay o'brien""]"
3133,tt0069762,0.339193,Badlands,"['martin sheen', 'sissy spacek', 'warren oates', 'gary littlejohn', 'alan vint']","['crime', 'drama']","['crime', 'drama', 'mass murder', 'father murder', 'on the run', 'gritty', 'south dakota', 'martin sheen', 'sissy spacek', 'warren oates', 'gary littlejohn', 'alan vint']"
22021,tt0069897,0.338084,Coffy,"['pam grier', 'robert doqui', 'sid haig', 'booker bradshaw', 'william elliott']","['action', 'adventure', 'drama']","['action', 'adventure', 'drama', 'orderly', 'right and justice', 'blaxploitation', 'afro', 'pam grier', 'robert doqui', 'sid haig', 'booker bradshaw', 'william elliott']"
53868,tt0070868,0.318061,The Vault of Horror,"['anna massey', 'terry-thomas', 'glynis johns', 'john forbes-robertson', 'curd jã¼rgens']",['horror'],"['horror', 'vault', 'vampire', 'painting', 'dismemberment of human beings', 'scam', 'anna massey', 'terry-thomas', 'glynis johns', 'john forbes-robertson', 'curd jã¼rgens']"
22307,tt0070698,0.257127,Sisters,"['margot kidder', 'jennifer salt', 'charles durning', 'william finley', 'lisle wilson']","['horror', 'thriller']","['horror', 'thriller', 'sex', 'detective', 'nudity', 'hallucination', 'witness', 'margot kidder', 'jennifer salt', 'charles durning', 'william finley', 'lisle wilson']"
40682,tt0070825,0.244874,The Train Robbers,"['john wayne', 'ann-margret', 'rod taylor', 'ben johnson', 'christopher george']","['action', 'western']","['action', 'western', 'gold', 'widow', 'hired gun', 'john wayne', 'ann-margret', 'rod taylor', 'ben johnson', 'christopher george']"
13479,tt0068359,0.238043,A Charlie Brown Thanksgiving,"['todd barbee', 'robin kohn', 'stephen shea', 'stephen shea']","['animation', 'comedy', 'family']","['animation', 'comedy', 'family', 'holiday', 'todd barbee', 'robin kohn', 'stephen shea', 'stephen shea']"
25473,tt0070895,0.420585,Walking Tall,"['joe don baker', 'elizabeth hartman', 'gene evans', 'noah beery, jr.', 'brenda benet']","['action', 'crime', 'drama']","['action', 'crime', 'drama', 'female nudity', 'gambling', 'corruption', 'martial arts', 'sheriff', 'joe don baker', 'elizabeth hartman', 'gene evans', 'noah beery, jr.', 'brenda benet']"
3117,tt0071519,0.203942,Frankenstein and the Monster from Hell,"['peter cushing', 'shane briant', 'madeline smith', 'david prowse', 'john stratton']","['horror', 'science fiction']","['horror', 'science fiction', 'insane asylum', 'frankenstein', 'mad scientist', 'hammer horror', 'human experiment', 'peter cushing', 'shane briant', 'madeline smith', 'david prowse', 'john stratton']"
8327,tt0071615,0.200129,The Holy Mountain,"['alejandro jodorowsky', 'horacio salinas', 'zamira saunders', 'juan ferrara', 'adriana page']",['drama'],"['drama', 'christianity', 'mexico', '1970s', 'thief', 'surrealism', 'alejandro jodorowsky', 'horacio salinas', 'zamira saunders', 'juan ferrara', 'adriana page']"
26332,tt0070022,0.251582,Electra Glide in Blue,"['robert blake', 'mitchell ryan', 'billy green bush', 'jeannine riley', 'elisha cook jr.']","['thriller', 'crime', 'drama', 'mystery']","['thriller', 'crime', 'drama', 'mystery', 'cult film', 'robert blake', 'mitchell ryan', 'billy green bush', 'jeannine riley', 'elisha cook jr.']"
25680,tt0070077,0.272663,The Friends of Eddie Coyle,"['robert mitchum', 'peter boyle', 'richard jordan', 'steven keats', 'alex rocco']","['crime', 'drama']","['crime', 'drama', 'boston', 'suspense', 'boston garden', 'gritty', 'robert mitchum', 'peter boyle', 'richard jordan', 'steven keats', 'alex rocco']"
10236,tt0070903,0.385313,The Way We Were,"['barbra streisand', 'robert redford', 'bradford dillman', 'lois chiles', ""patrick o'neal""]","['drama', 'romance']","['drama', 'romance', 'communist', 'politics', 'anti-communism', 'barbra streisand', 'robert redford', 'bradford dillman', 'lois chiles', ""patrick o'neal""]"
43003,tt0072962,0.021941,VÃ©ritÃ©s et Mensonges,"['orson welles', 'joseph cotten', 'oja kodar', 'elmyr de hory', 'clifford irving']",['documentary'],"['documentary', 'artist', 'manipulation', 'illusion', 'deception', 'orson welles', 'joseph cotten', 'oja kodar', 'elmyr de hory', 'clifford irving']"
32615,tt0070468,0.175339,The Offence,"['sean connery', 'trevor howard', 'vivien merchant', 'ian bannen', 'peter bowles']","['drama', 'crime']","['drama', 'crime', 'suspense', 'child molester', 'policeman', 'gritty', 'sean connery', 'trevor howard', 'vivien merchant', 'ian bannen', 'peter bowles']"
35669,tt0070634,0.162168,The Satanic Rites of Dracula,"['christopher lee', 'peter cushing', 'michael coles', 'william franklyn', 'freddie jones']",['horror'],"['horror', 'vampire', 'dracula', 'satanist', 'hammer horror', 'van helsing', 'christopher lee', 'peter cushing', 'michael coles', 'william franklyn', 'freddie jones']"
70345,tt0070622,0.145079,Sssssss,"['strother martin', 'dirk benedict', 'heather menzies', 'richard b. shull', ""tim o'connor""]","['horror', 'science fiction']","['horror', 'science fiction', 'snake', 'experiment', 'serum', 'cobra', 'college student', 'strother martin', 'dirk benedict', 'heather menzies', 'richard b. shull', ""tim o'connor""]"
24923,tt0071396,0.144305,Messiah of Evil,"['michael greer', 'marianna hill', 'joy bang', 'anitra ford', 'royal dano']","['mystery', 'horror']","['mystery', 'horror', 'beach', 'small town', 'suspense', 'independent film', 'undead', 'michael greer', 'marianna hill', 'joy bang', 'anitra ford', 'royal dano']"
26015,tt0069992,0.143165,Don't Be Afraid of the Dark,"['kim darby', 'jim hutton', 'william demarest', 'barbara anderson', 'pedro armendã¡riz jr.']","['tv movie', 'horror']","['tv movie', 'horror', 'haunted house', 'inheritance', 'fireplace', 'creature', 'demon', 'kim darby', 'jim hutton', 'william demarest', 'barbara anderson', 'pedro armendã¡riz jr.']"
32080,tt0070672,0.139386,The Seven-Ups,"['roy scheider', 'jerry leon', 'tony lo bianco', 'victor arnold', 'ken kercheval']","['action', 'thriller', 'drama', 'crime']","['action', 'thriller', 'drama', 'crime', 'car chase', 'roy scheider', 'jerry leon', 'tony lo bianco', 'victor arnold', 'ken kercheval']"
31587,tt0070643,0.135693,Scarecrow,"['gene hackman', 'al pacino', 'dorothy tristan', 'ann wedgeworth', 'richard lynch']","['drama', 'thriller']","['drama', 'thriller', 'friendship', 'gene hackman', 'al pacino', 'dorothy tristan', 'ann wedgeworth', 'richard lynch']"
16307,tt0070917,0.396864,The Wicker Man,"['edward woodward', 'christopher lee', 'britt ekland', 'diane cilento', 'ingrid pitt']","['horror', 'thriller', 'mystery']","['horror', 'thriller', 'mystery', 'island', 'virgin', 'human sacrifice', 'paganism', 'edward woodward', 'christopher lee', 'britt ekland', 'diane cilento', 'ingrid pitt']"
3043,tt0071508,0.11138,Flesh for Frankenstein,"['joe dallesandro', 'monique van vooren', 'udo kier', 'arno juerging', 'dalila di lazzaro']",['horror'],"['horror', 'male nudity', 'female nudity', 'monster', 'beheading', 'seduction', 'joe dallesandro', 'monique van vooren', 'udo kier', 'arno juerging', 'dalila di lazzaro']"
29425,tt0069895,0.106051,The Crazies,"['lane carroll', 'will macmillan', 'harold wayne jones', 'lynn lowry', 'lloyd hollar']","['action', 'drama', 'horror', 'thriller']","['action', 'drama', 'horror', 'thriller', 'small town', 'biological weapon', 'lane carroll', 'will macmillan', 'harold wayne jones', 'lynn lowry', 'lloyd hollar']"
26331,tt0070291,0.09398,The Last of Sheila,"['richard benjamin', 'dyan cannon', 'james coburn', 'joan hackett', 'james mason']","['drama', 'thriller', 'crime', 'mystery']","['drama', 'thriller', 'crime', 'mystery', 'yacht', 'games', 'richard benjamin', 'dyan cannon', 'james coburn', 'joan hackett', 'james mason']"
28498,tt0070791,0.069999,Theatre of Blood,"['vincent price', 'diana rigg', 'ian hendry', 'harry andrews', 'coral browne']","['comedy', 'horror']","['comedy', 'horror', 'revenge', 'shakespearean actor', 'epouvante', 'vincent price', 'diana rigg', 'ian hendry', 'harry andrews', 'coral browne']"
28110,tt0069976,0.066994,Dillinger,"['warren oates', 'ben johnson', 'michelle phillips', 'cloris leachman', 'harry dean stanton']","['action', 'crime', 'drama']","['action', 'crime', 'drama', 'prison', 'chicago', 'prostitute', 'bank robber', 'biography', 'warren oates', 'ben johnson', 'michelle phillips', 'cloris leachman', 'harry dean stanton']"
10112,tt0065421,1.936962,The Aristocats,"['phil harris', 'sterling holloway', 'scatman crothers', 'eva gabor', 'paul winchell']","['animation', 'comedy', 'family', 'adventure']","['animation', 'comedy', 'family', 'adventure', 'paris', 'cat', 'butler', 'return', 'suspension', 'phil harris', 'sterling holloway', 'scatman crothers', 'eva gabor', 'paul winchell']"
1685,tt0065462,0.797231,Beneath the Planet of the Apes,"['james franciscus', 'kim hunter', 'maurice evans', 'linda harrison', 'paul richards']","['adventure', 'science fiction', 'mystery']","['adventure', 'science fiction', 'mystery', 'mutant', 'dystopia', 'survivor', 'astronaut', 'ape', 'james franciscus', 'kim hunter', 'maurice evans', 'linda harrison', 'paul richards']"
651,tt0066026,0.717333,MASH,"['donald sutherland', 'elliott gould', 'tom skerritt', 'sally kellerman', 'robert duvall']","['comedy', 'drama', 'war']","['comedy', 'drama', 'war', 'daily life', 'american  way of life', 'military spoof', 'doctor', 'korean war', 'donald sutherland', 'elliott gould', 'tom skerritt', 'sally kellerman', 'robert duvall']"
11589,tt0065938,0.492877,Kelly's Heroes,"['clint eastwood', 'telly savalas', 'don rickles', ""carroll o'connor"", 'donald sutherland']","['action', 'adventure', 'comedy', 'drama', 'war']","['action', 'adventure', 'comedy', 'drama', 'war', 'gold', 'world war ii', 'armor', 'campaign', 'us army', 'clint eastwood', 'telly savalas', 'don rickles', ""carroll o'connor"", 'donald sutherland']"
29748,tt0065073,0.490192,Taste the Blood of Dracula,"['christopher lee', 'geoffrey keen', 'gwen watford', 'linda hayden', 'peter sallis']",['horror'],"['horror', 'vampire', 'dracula', 'resurrection', 'hammer horror', 'christopher lee', 'geoffrey keen', 'gwen watford', 'linda hayden', 'peter sallis']"
11202,tt0066206,0.467344,Patton,"['george c. scott', 'karl malden', 'stephen young', 'michael strong', 'carey loftin']","['drama', 'history', 'war']","['drama', 'history', 'war', 'general', 'world war ii', 'normandy', 'biography', 'historical figure', 'george c. scott', 'karl malden', 'stephen young', 'michael strong', 'carey loftin']"
9062,tt0066011,0.396028,Love Story,"['ali macgraw', ""ryan o'neal"", 'john marley', 'ray milland', 'russell nype']","['drama', 'romance']","['drama', 'romance', 'based on novel', 'harvard university', 'college', 'drama', 'cancer', 'ali macgraw', ""ryan o'neal"", 'john marley', 'ray milland', 'russell nype']"
38953,tt0066319,0.3881,Ryan's Daughter,"['robert mitchum', 'trevor howard', 'christopher jones', 'john mills', 'leo mckern']","['drama', 'romance']","['drama', 'romance', 'gun', 'officer', 'pub', 'village', 'mute', 'robert mitchum', 'trevor howard', 'christopher jones', 'john mills', 'leo mckern']"
11165,tt0066473,0.381352,Tora! Tora! Tora!,"['martin balsam', 'sã´ yamamura', 'joseph cotten', 'tatsuya mihashi', 'e.g. marshall']","['history', 'action', 'drama', 'adventure', 'war']","['history', 'action', 'drama', 'adventure', 'war', 'japan', 'world war ii', 'pearl harbor', 'soldier', 'imperial japan', 'martin balsam', 'sã´ yamamura', 'joseph cotten', 'tatsuya mihashi', 'e.g. marshall']"
5722,tt0065466,0.374514,Beyond the Valley of the Dolls,"['dolly read', 'cynthia myers', 'marcia mcbroom', 'john lazar', 'michael blodgett']","['comedy', 'drama', 'thriller']","['comedy', 'drama', 'thriller', 'pop', 'pop star', 'musical', 'dolly read', 'cynthia myers', 'marcia mcbroom', 'john lazar', 'michael blodgett']"
11916,tt0065134,0.568645,Two Mules for Sister Sara,"['shirley maclaine', 'clint eastwood', 'alberto morin', 'john kelly', 'enrique lucero']",['western'],"['western', 'gunslinger', 'mexico', 'french', 'treasure hunt', 'illegal prostitution', 'shirley maclaine', 'clint eastwood', 'alberto morin', 'john kelly', 'enrique lucero']"
10671,tt0065377,0.336237,Airport,"['burt lancaster', 'dean martin', 'jean seberg', 'jacqueline bisset', 'george kennedy']","['action', 'drama', 'thriller']","['action', 'drama', 'thriller', 'bomb', 'based on novel', 'airport', 'desperation', 'snow storm', 'burt lancaster', 'dean martin', 'jean seberg', 'jacqueline bisset', 'george kennedy']"
2998,tt0066601,0.279079,Zabriskie Point,"['mark frechette', 'daria halprin', 'paul fix', 'g. d. spradlin', 'bill garaway']","['drama', 'romance']","['drama', 'romance', 'usa', '1970s', ""students' movement"", 'mark frechette', 'daria halprin', 'paul fix', 'g. d. spradlin', 'bill garaway']"
42594,tt0064949,0.330846,Scream and Scream Again,"['vincent price', 'christopher lee', 'peter cushing', 'judy huxtable', 'alfred marks']","['horror', 'crime']","['horror', 'crime', 'torture', 'scientist', 'vincent price', 'christopher lee', 'peter cushing', 'judy huxtable', 'alfred marks']"
